subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,dem,rep,adjusted_dem,adjusted_rep,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
All polls,11/5/2018,4/30/2018,5/4/2018,Ipsos,B+,1248,rv,.0403026,0,40.8,37.2,44.9141,40.71906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52364,82679,5/5/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/1/2018,5/5/2018,Ipsos,B+,1194,rv,.0386439,0,39.3,37.8,43.4141,41.31906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52363,82678,5/6/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/2/2018,5/5/2018,CNN/SSRS,A-,1015,a,1.257352,0,47,44,44.30853,42.73169,"","",https://www.cnn.com/2018/05/09/politics/cnn-poll-generic-ballot-narrows/index.html,52351,82671,5/6/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/2/2018,5/6/2018,Ipsos,B+,1205,rv,.0390823,0,39.5,36.3,43.6141,39.81906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52362,82677,5/7/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/3/2018,5/5/2018,CBS News,A-,1101,a,1.840591,0,50,41,48.94582,40.54015,"","",https://drive.google.com/file/d/0ByVu4fDHYJgVYUF5MzVDT1E3NTRPdFg3MmdYdXI4SXBzdTZR/view,52354,82664,5/6/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/3/2018,5/7/2018,Morning Consult,B-,1992,a,.1934872,0,42,35,46.56789,36.9945,"","",https://morningconsult.com/wp-content/uploads/2018/05/180507_crosstabs_POLITICOv1xx-2.pdf,52359,82667,5/8/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/3/2018,5/7/2018,Ipsos,B+,1197,rv,.0389095,0,39.2,37.8,43.3141,41.31906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52361,82676,5/8/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/4/2018,5/8/2018,Ipsos,B+,1173,rv,.0382097,0,39.2,37.9,43.3141,41.41906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52393,82731,5/9/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,4/25/2018,5/17/2018,Pew Research Center,B-,1380,rv,.7329537,0,51.5,40.5,51.40773,40.70705,*,"",http://www.pewresearch.org/2018/10/09/rbs-and-rdd-polls-yield-broadly-similar-pictures-of-the-publics-mood/,56101,89988,10/9/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/5/2018,5/9/2018,Ipsos,B+,1230,rv,.0401439,0,39.6,37.3,43.7141,40.81906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52392,82730,5/10/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/6/2018,5/8/2018,YouGov,B,1228,rv,.2213597,0,44,35,48.73125,37.63464,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/kwgrow0dna/econTabReport.pdf,52360,82670,5/9/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/6/2018,5/10/2018,Rasmussen Reports/Pulse Opinion Research,C+,2500,lv,.3486513,0,46,40,47.77228,38.73745,"","",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,52423,82775,5/11/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/6/2018,5/10/2018,Ipsos,B+,1317,rv,.0430609,0,39.3,36.7,43.4141,40.21906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52391,82729,5/11/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/7/2018,5/11/2018,Ipsos,B+,1327,rv,.0434628,0,39,37.2,43.1141,40.71906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52418,82780,5/12/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/8/2018,5/12/2018,Ipsos,B+,1275,rv,.0418296,0,39,35.5,43.1141,39.01906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52417,82779,5/13/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/9/2018,5/13/2018,Ipsos,B+,1319,rv,.0433531,0,39.2,35,43.3141,38.51906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52416,82778,5/14/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/10/2018,5/12/2018,Zogby Interactive/JZ Analytics,C,881,lv,.8601664,0,40,33,43.0107,35.42484,"","",https://www.zogbyanalytics.com/news/849-the-zogby-poll-since-january-democrats-are-losing-support-in-the-congressional-generic-democrats-lose-big-among-millennials-and-african-americans-voters-remain-steady-in-their-support-for-republicans,52395,82756,5/13/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/10/2018,5/14/2018,Ipsos,B+,1340,rv,.0441216,0,38.2,35.6,42.3141,39.11906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52415,82777,5/15/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/10/2018,5/14/2018,Morning Consult,B-,1993,rv,.1931203,0,43,38,47.56789,39.9945,"","",https://morningconsult.com/wp-content/uploads/2018/05/180520_crosstabs_POLITICO_v1_DK.pdf,52420,82769,5/15/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/11/2018,5/15/2018,Ipsos,B+,1290,rv,.0425433,0,37.8,37.1,41.9141,40.61906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52431,82798,5/16/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/12/2018,5/16/2018,Ipsos,B+,1247,rv,.0411829,0,37.5,36.4,41.6141,39.91906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52430,82797,5/17/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/13/2018,5/15/2018,YouGov,B,1226,rv,.2146157,0,42,37,46.73125,39.63464,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k7xf72pn0o/econTabReport.pdf,52422,82774,5/16/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/13/2018,5/17/2018,Rasmussen Reports/Pulse Opinion Research,C+,2500,lv,.308143,0,43,42,44.77228,40.73745,"","",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,52447,82837,5/18/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/13/2018,5/17/2018,Ipsos,B+,1338,rv,.0442408,0,36.7,38.1,40.8141,41.61906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52429,82796,5/18/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/14/2018,5/18/2018,Ipsos,B+,1263,rv,.0418035,0,35.2,40.8,39.3141,44.31906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52441,82814,5/19/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/15/2018,5/19/2018,Ipsos,B+,1134,rv,.0375634,0,36,41.1,40.1141,44.61906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52440,82813,5/20/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/17/2018,5/19/2018,Morning Consult,B-,1990,rv,.1932977,0,42,36,46.56789,37.9945,"","",https://www.politico.com/f/?id=00000163-8a20-d9c0-a1f3-feb194ce0001,52442,82831,5/20/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/16/2018,5/20/2018,Ipsos,B+,1131,rv,.0374982,0,37,38.6,41.1141,42.11906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52439,82812,5/21/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/17/2018,5/21/2018,Ipsos,B+,1038,rv,.0344372,0,38,37.7,42.1141,41.21906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52438,82811,5/22/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/16/2018,5/21/2018,McLaughlin & Associates,C-,1000,lv,.4322986,0,45,43,47.27379,40.5372,"","",http://mclaughlinonline.com/2018/05/22/may-2018-national-survey-results-president-trumps-job-rating-is-now-4949/,52446,82836,5/22/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/18/2018,5/22/2018,Morning Consult,B-,1993,rv,.1945416,0,43,37,47.56789,38.9945,"","",https://www.politico.com/f/?id=00000163-8a22-d9c0-a1f3-feb320370001,52443,82832,5/23/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/18/2018,5/22/2018,Ipsos,B+,1083,rv,.0359431,0,40,36.9,44.1141,40.41906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52461,82867,5/23/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/19/2018,5/23/2018,Ipsos,B+,1150,rv,.0381693,0,39.9,35.4,44.0141,38.91906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52460,82866,5/24/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/20/2018,5/22/2018,YouGov,B,1258,rv,.2117014,0,43,38,47.73125,40.63464,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qkyd98nzy9/econTabReport.pdf,52444,82833,5/23/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/14/2018,5/30/2018,YouGov,B,3148,rv,.5274519,0,45,38,49.73125,40.63464,*,"",https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/downloads/Toplines%20GW%20Politics%20Poll%20Wave%201.pdf,52551,91507,11/5/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/21/2018,5/22/2018,Harris Interactive,C+,1347,rv,.5565608,0,44,37,46.64227,39.38705,"","",http://harvardharrispoll.com/wp-content/uploads/2018/05/Final_HHP_May2018_RegisteredVoters_Topline_Memo-Rev1.pdf,52456,82853,5/23/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/20/2018,5/24/2018,Ipsos,B+,1207,rv,.0400534,0,41.6,34.4,45.7141,37.91906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52459,82865,5/25/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/21/2018,5/25/2018,Rasmussen Reports/Pulse Opinion Research,C+,2500,lv,.277146,0,43,42,44.77228,40.73745,"","",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,52473,82881,5/26/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/21/2018,5/25/2018,Ipsos,B+,1440,rv,.0477701,0,40.9,35.6,45.0141,39.11906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52477,82897,5/26/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/22/2018,5/26/2018,Ipsos,B+,1579,rv,.0523766,0,41.6,35.5,45.7141,39.01906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52476,82896,5/27/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/23/2018,5/27/2018,Ipsos,B+,1589,rv,.0527063,0,42,35.5,46.1141,39.01906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52475,82895,5/28/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/23/2018,5/29/2018,Morning Consult,B-,1995,rv,.1977704,0,42,37,46.56789,38.9945,"","",https://morningconsult.com/wp-content/uploads/2018/05/180545_crosstabs_POLITICO_v1_DK-1.pdf,52479,82902,5/30/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/24/2018,5/28/2018,Ipsos,B+,1572,rv,.0521434,0,42.7,35.1,46.8141,38.61906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52474,82894,5/29/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/25/2018,5/29/2018,Ipsos,B+,1933,rv,.0641227,0,41.5,34.8,45.6141,38.31906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52484,82909,5/30/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/27/2018,5/29/2018,YouGov,B,1268,rv,.212563,0,42,39,46.73125,41.63464,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/v00h5ts0qm/econTabReport.pdf,52472,82880,5/30/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/26/2018,5/30/2018,Ipsos,B+,1752,rv,.0581352,0,41.8,35.5,45.9141,39.01906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52483,82908,5/31/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/27/2018,5/31/2018,Ipsos,B+,1777,rv,.0589916,0,40.3,36.6,44.4141,40.11906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52482,82907,6/1/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/27/2018,5/31/2018,Rasmussen Reports/Pulse Opinion Research,C+,2500,lv,.2613798,0,45,41,46.77228,39.73745,"","",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,52515,82963,6/1/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/28/2018,6/1/2018,Ipsos,B+,1723,rv,.0572465,0,40.6,35.5,44.7141,39.01906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52507,82951,6/2/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/29/2018,6/2/2018,Ipsos,B+,1681,rv,.0559066,0,40.9,35.4,45.0141,38.91906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52506,82950,6/3/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/30/2018,6/3/2018,Ipsos,B+,1353,rv,.0450493,0,41.6,36.2,45.7141,39.71906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52505,82949,6/4/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/31/2018,6/4/2018,Ipsos,B+,1310,rv,.0436685,0,41.6,33.9,45.7141,37.41906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52504,82948,6/5/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/31/2018,6/4/2018,Morning Consult,B-,1990,rv,.2026795,0,44,37,48.56789,38.9945,"","",https://morningconsult.com/wp-content/uploads/2018/06/180557_crosstabs_POLITICO_v1_DK.pdf,52513,82959,6/5/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/29/2018,6/5/2018,IBD/TIPP,A-,,rv,1.387371,0,47,40,47.57706,39.36559,"","",https://www.investors.com/politics/trump-job-approval-economy-korea-favorability-ibd-tipp-poll/,52526,82978,6/6/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/1/2018,6/4/2018,NBC News/Wall Street Journal,A-,900,rv,1.212906,0,50,40,49.32769,38.98977,"","",https://www.wsj.com/public/resources/documents/18416NBCWSJJunePoll060718Release.pdf,52525,82979,6/5/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/1/2018,6/5/2018,Ipsos,B+,1266,rv,.0422519,0,42.6,32.5,46.7141,36.01906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52535,82999,6/6/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/1/2018,6/5/2018,Greenberg Quinlan Rosner,B-,1400,rv,1.223128,0,51,42,49.95824,40.96148,"","",http://www.democracycorps.com/attachments/article/1085/Toplines_Dcorps-AFT%20June%20National%20Web-Survey.pdf,52560,83045,6/6/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,5/31/2018,6/5/2018,Quinnipiac University,A-,1223,rv,1.012977,0,47,40,44.86077,39.8518,"","",https://poll.qu.edu/search-releases/search-results/release-detail?What=&strArea=6;0;&strTime=28&ReleaseID=2544#Question001,52523,82974,6/6/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/2/2018,6/6/2018,Ipsos,B+,1247,rv,.0416666,0,43.6,34.3,47.7141,37.81906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52534,82998,6/7/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/3/2018,6/5/2018,YouGov,B,1287,rv,.215739,0,44,38,48.73125,40.63464,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dtt00zl5up/econTabReport.pdf,52514,82962,6/6/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/3/2018,6/7/2018,Rasmussen Reports/Pulse Opinion Research,C+,2500,lv,.2486158,0,44,40,45.77228,38.73745,"","",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,52550,83030,6/8/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/3/2018,6/7/2018,Ipsos,B+,1322,rv,.0442343,0,43.3,34.3,47.4141,37.81906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52533,82997,6/8/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/3/2018,6/6/2018,Fox News,A,1001,rv,1.563205,0,48,39,47.93378,38.97261,"","",http://www.foxnews.com/politics/interactive/2018/06/07/fox-news-poll-67.html,52529,82984,6/7/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/4/2018,6/8/2018,Ipsos,B+,1310,rv,.0438945,0,43.6,34,47.7141,37.51906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52546,83022,6/9/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/5/2018,6/9/2018,Ipsos,B+,1315,rv,.0441226,0,44.7,34,48.8141,37.51906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52545,83021,6/10/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/6/2018,6/10/2018,Ipsos,B+,1291,rv,.0433742,0,44.5,35.5,48.6141,39.01906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52544,83020,6/11/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/8/2018,6/10/2018,Public Policy Polling,B,679,rv,.9813071,0,46,40,44.75171,39.89225,"","",https://www.publicpolicypolling.com/wp-content/uploads/2018/06/PPP_Release_National_61318.pdf,52549,83029,6/11/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/7/2018,6/11/2018,Ipsos,B+,1335,rv,.0449042,0,43.4,34.8,47.5141,38.31906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52543,83019,6/12/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/5/2018,6/12/2018,Pew Research Center,B-,1608,rv,.9406202,0,48,43,47.90773,43.20705,"","",http://www.people-press.org/2018/06/20/2-the-2018-congressional-election/,52585,83098,6/13/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/7/2018,6/10/2018,Morning Consult,B-,1994,rv,.2094727,0,43,38,47.56789,39.9945,"","",https://www.politico.com/f/?id=00000163-f6ef-d9aa-af77-feff2ba10000,52541,83028,6/11/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/8/2018,6/12/2018,Ipsos,B+,2017,rv,.0679117,0,44.6,35.3,48.7141,38.81906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52563,83057,6/13/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/10/2018,6/12/2018,YouGov,B,1299,rv,.217965,0,43,37,47.73125,39.63464,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0kj6rhpqso/econTabReport.pdf,52548,83027,6/13/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/9/2018,6/13/2018,Ipsos,B+,2092,rv,.0705133,0,43.8,36,47.9141,39.51906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52562,83056,6/14/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/10/2018,6/14/2018,Ipsos,B+,2106,rv,.0711033,0,42.4,36.9,46.5141,40.41906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52561,83055,6/15/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/10/2018,6/14/2018,Rasmussen Reports/Pulse Opinion Research,C+,2500,lv,.2398635,0,45,41,46.77228,39.73745,"","",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,52584,83095,6/15/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/6/2018,6/18/2018,Public Religion Research Institute,"",864,rv,1.148131,0,53,42,52.44359,42.60264,"","",https://www.prri.org/research/American-democracy-in-crisis-voters-midterms-trump-election-2018/,53364,84452,6/19/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/12/2018,6/13/2018,Monmouth University,A+,711,rv,1.48805,0,48,41,47.11111,39.97136,"","",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_061818,52555,83061,6/14/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/11/2018,6/15/2018,Ipsos,B+,2166,rv,.0732606,0,42.8,36.6,46.9141,40.11906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52576,83087,6/16/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/11/2018,6/17/2018,Gallup,B,1346,rv,1.530154,0,48,43,47.44764,41.92548,"","",https://news.gallup.com/poll/235835/americans-certainty-voting-year-starting-low.aspx,52567,83205,6/18/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/12/2018,6/16/2018,Ipsos,B+,2122,rv,.0719204,0,43.1,36.6,47.2141,40.11906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52579,83086,6/17/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/13/2018,6/17/2018,Ipsos,B+,1447,rv,.049162,0,41.8,35.9,45.9141,39.41906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52578,83085,6/18/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/14/2018,6/17/2018,Quinnipiac University,A-,905,rv,.759702,0,49,43,46.86077,42.8518,"","",https://poll.qu.edu/national/release-detail?ReleaseID=2551,52583,83096,6/18/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/14/2018,6/18/2018,Ipsos,B+,1615,rv,.054995,0,43,35.4,47.1141,38.91906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52577,83084,6/19/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/13/2018,6/18/2018,Suffolk University,B+,1000,rv,1.427502,0,45.1,39,45.09641,40.1301,"","",http://www.suffolk.edu/documents/SUPRC/6_21_2018_marginals.pdf,52590,83106,6/19/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/14/2018,6/18/2018,Morning Consult,B-,1994,rv,.216478,0,42,37,46.56789,38.9945,"","",https://morningconsult.com/wp-content/uploads/2018/06/180623_crosstabs_POLITICO_vnoPOL7_DK.pdf,52582,83093,6/19/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/14/2018,6/17/2018,CNN/SSRS,A-,901,rv,1.214125,0,50,42,47.30853,40.73169,"","",http://cdn.cnn.com/cnn/2018/images/06/19/rel6d.-.2018.election.pdf,52570,83099,6/18/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/15/2018,6/19/2018,Ipsos,B+,1604,rv,.0547496,0,42,35.9,46.1141,39.41906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52595,83121,6/20/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/15/2018,6/19/2018,McLaughlin & Associates,C-,1000,lv,.5079223,0,44,44,46.27379,41.5372,"","",http://mclaughlinonline.com/2018/06/21/national-for-america-survey-results/,52591,83108,6/20/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/16/2018,6/20/2018,Ipsos,B+,1578,rv,.0540047,0,42.6,35.7,46.7141,39.21906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52594,83120,6/21/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/17/2018,6/19/2018,YouGov,B,1267,rv,.2136527,0,44,37,48.73125,39.63464,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rbrysksiud/econTabReport.pdf,52581,83091,6/20/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/17/2018,6/21/2018,Ipsos,B+,1578,rv,.0541507,0,42.7,34.7,46.8141,38.21906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52593,83119,6/22/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/17/2018,6/21/2018,Rasmussen Reports/Pulse Opinion Research,C+,2500,lv,.2357275,0,45,41,46.77228,39.73745,"","",http://www.rasmussenreports.com/public_content/politics/mood_of_america/generic_congressional_ballot,52717,83291,6/22/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/19/2018,6/20/2018,YouGov,B,994,a,.1680975,0,34,36,38.73125,38.63464,"","",https://big.assets.huffingtonpost.com/athena/files/2018/06/22/5b2d509de4b0040e2742d0d2.pdf,52663,83320,6/21/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/18/2018,6/22/2018,Ipsos,B+,1546,rv,.0531886,0,42.5,35.8,46.6141,39.31906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52689,83257,6/23/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/19/2018,6/23/2018,Ipsos,B+,1214,rv,.0418753,0,41.2,36.6,45.3141,40.11906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52688,83256,6/24/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/20/2018,6/24/2018,Ipsos,B+,1209,rv,.04181,0,42.8,36.2,46.9141,39.71906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52687,83255,6/25/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/21/2018,6/22/2018,YouGov,B,2063,a,.3507448,0,40,36,44.73125,38.63464,"",T,https://www.cbsnews.com/news/cbs-news-battleground-tracker-sharp-divides-over-immigration-separation/,52662,83206,6/23/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/21/2018,6/25/2018,Ipsos,B+,1205,rv,.0417773,0,40.9,36.8,45.0141,40.31906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52686,83254,6/26/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/22/2018,6/24/2018,Morning Consult,B-,1989,rv,.2239608,0,44,37,48.56789,38.9945,"","",https://morningconsult.com/wp-content/uploads/2018/06/180638_crosstabs_POLITICO_v1_DK.pdf,52691,83260,6/25/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/22/2018,6/26/2018,Ipsos,B+,1201,rv,.0417487,0,41.4,37.8,45.5141,41.31906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52763,83367,6/27/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/24/2018,6/26/2018,YouGov,B,1268,rv,.2185518,0,43,38,47.73125,40.63464,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9gtye70ttc/econTabReport.pdf,52715,83290,6/27/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/23/2018,6/27/2018,Ipsos,B+,1206,rv,.0420318,0,41.9,36.9,46.0141,40.41906,"",T,http://polling.reuters.com/#poll/TM1212Y17/filters/PD1:1,52762,83366,6/28/2018,15:58:20  5 Nov 2018
All polls,11/5/2018,6/24/2018,6/25/2018,Harris Interactive,C+,1448,rv,.5895045,0,45,36,47.64227,38.38705,"","",http://harvardharrispoll.com/wp-content/uploads/2018/06/Final_HHP_Jun2018_RegisteredVoters_Topline_Memo.pdf,52716,83292,6/26/2018,15:58:20  5 Nov 2018
